[Measurement conditions]
Sample identification,
6.253941994,668.0
6.267072277,717.0
6.280202560,666.0
6.293332842,712.0
6.306463125,700.0
6.319593408,704.0
6.332723690,709.0
6.345853973,691.0
6.358984256,732.0
6.372114538,728.0
6.385244821,729.0
6.398375104,743.0
6.411505386,696.0
6.424635669,746.0
6.437765952,746.0
6.450896234,810.0
6.464026517,763.0
6.477156800,705.0
6.490287082,741.0
6.503417365,719.0
6.516547648,684.0
6.529677930,691.0
6.542808213,763.0
6.555938496,671.0
6.569068779,717.0
6.582199061,680.0
6.595329344,737.0
6.608459627,673.0
6.621589909,745.0
6.634720192,745.0
6.647850475,751.0
6.660980757,657.0
6.674111040,718.0
6.687241323,731.0
6.700371605,686.0
6.713501888,726.0
6.726632171,714.0
6.739762453,686.0
6.752892736,717.0
6.766023019,741.0
6.779153301,669.0
6.792283584,712.0
6.805413867,732.0
6.818544149,673.0
6.831674432,710.0
6.844804715,662.0
6.857934997,726.0
6.871065280,752.0
6.884195563,678.0
6.897325845,739.0
6.910456128,717.0
6.923586411,746.0
6.936716693,721.0
6.949846976,736.0
6.962977259,667.0
6.976107541,775.0
6.989237824,684.0
7.002368107,730.0
7.015498390,720.0
7.028628672,673.0
7.041758955,722.0
7.054889238,712.0
7.068019520,718.0
7.081149803,699.0
7.094280086,695.0
7.107410368,679.0
7.120540651,745.0
7.133670934,752.0
7.146801216,728.0
7.159931499,733.0
7.173061782,767.0
7.186192064,696.0
7.199322347,717.0
7.212452630,728.0
7.225582912,720.0
7.238713195,702.0
7.251843478,762.0
7.264973760,770.0
7.278104043,655.0
7.291234326,681.0
7.304364608,713.0
7.317494891,709.0
7.330625174,690.0
7.343755456,697.0
7.356885739,674.0
7.370016022,677.0
7.383146304,691.0
7.396276587,688.0
7.409406870,735.0
7.422537152,736.0
7.435667435,739.0
7.448797718,710.0
7.461928001,743.0
7.475058283,706.0
7.488188566,678.0
7.501318849,708.0
7.514449131,750.0
7.527579414,701.0
7.540709697,724.0
7.553839979,717.0
7.566970262,692.0
7.580100545,643.0
7.593230827,707.0
7.606361110,675.0
7.619491393,681.0
7.632621675,671.0
7.645751958,672.0
7.658882241,716.0
7.672012523,680.0
7.685142806,673.0
7.698273089,682.0
7.711403371,698.0
7.724533654,678.0
7.737663937,650.0
7.750794219,724.0
7.763924502,728.0
7.777054785,736.0
7.790185067,636.0
7.803315350,625.0
7.816445633,709.0
7.829575915,702.0
7.842706198,697.0
7.855836481,700.0
7.868966763,685.0
7.882097046,700.0
7.895227329,730.0
7.908357612,666.0
7.921487894,671.0
7.934618177,698.0
7.947748460,659.0
7.960878742,706.0
7.974009025,639.0
7.987139308,691.0
8.000269590,707.0
8.013399873,689.0
8.026530156,655.0
8.039660438,666.0
8.052790721,671.0
8.065921004,667.0
8.079051286,689.0
8.092181569,679.0
8.105311852,668.0
8.118442134,711.0
8.131572417,727.0
8.144702700,701.0
8.157832982,697.0
8.170963265,653.0
8.184093548,723.0
8.197223830,709.0
8.210354113,714.0
8.223484396,654.0
8.236614678,694.0
8.249744961,678.0
8.262875244,685.0
8.276005526,685.0
8.289135809,649.0
8.302266092,686.0
8.315396375,640.0
8.328526657,666.0
8.341656940,695.0
8.354787223,672.0
8.367917505,730.0
8.381047788,707.0
8.394178071,704.0
8.407308353,650.0
8.420438636,678.0
8.433568919,660.0
8.446699201,646.0
8.459829484,668.0
8.472959767,695.0
8.486090049,634.0
8.499220332,678.0
8.512350615,669.0
8.525480897,681.0
8.538611180,677.0
8.551741463,610.0
8.564871745,705.0
8.578002028,643.0
8.591132311,696.0
8.604262593,692.0
8.617392876,664.0
8.630523159,650.0
8.643653441,690.0
8.656783724,712.0
8.669914007,614.0
8.683044289,641.0
8.696174572,662.0
8.709304855,652.0
8.722435137,695.0
8.735565420,695.0
8.748695703,700.0
8.761825986,650.0
8.774956268,672.0
8.788086551,634.0
8.801216834,664.0
8.814347116,682.0
8.827477399,703.0
8.840607682,688.0
8.853737964,687.0
8.866868247,646.0
8.879998530,665.0
8.893128812,700.0
8.906259095,675.0
8.919389378,584.0
8.932519660,691.0
8.945649943,634.0
8.958780226,599.0
8.971910508,686.0
8.985040791,680.0
8.998171074,599.0
9.011301356,675.0
9.024431639,673.0
9.037561922,653.0
9.050692204,683.0
9.063822487,651.0
9.076952770,599.0
9.090083052,677.0
9.103213335,697.0
9.116343618,650.0
9.129473900,707.0
9.142604183,689.0
9.155734466,643.0
9.168864748,575.0
9.181995031,672.0
9.195125314,665.0
9.208255597,581.0
9.221385879,650.0
9.234516162,638.0
9.247646445,652.0
9.260776727,625.0
9.273907010,636.0
9.287037293,643.0
9.300167575,616.0
9.313297858,612.0
9.326428141,620.0
9.339558423,668.0
9.352688706,596.0
9.365818989,640.0
9.378949271,707.0
9.392079554,637.0
9.405209837,660.0
9.418340119,595.0
9.431470402,700.0
9.444600685,674.0
9.457730967,651.0
9.470861250,637.0
9.483991533,674.0
9.497121815,592.0
9.510252098,671.0
9.523382381,689.0
9.536512663,640.0
9.549642946,651.0
9.562773229,609.0
9.575903511,624.0
9.589033794,629.0
9.602164077,648.0
9.615294359,631.0
9.628424642,639.0
9.641554925,710.0
9.654685208,654.0
9.667815490,646.0
9.680945773,650.0
9.694076056,623.0
9.707206338,610.0
9.720336621,658.0
9.733466904,673.0
9.746597186,611.0
9.759727469,678.0
9.772857752,619.0
9.785988034,620.0
9.799118317,637.0
9.812248600,707.0
9.825378882,667.0
9.838509165,610.0
9.851639448,597.0
9.864769730,634.0
9.877900013,584.0
9.891030296,583.0
9.904160578,616.0
9.917290861,658.0
9.930421144,660.0
9.943551426,632.0
9.956681709,687.0
9.969811992,657.0
9.982942274,642.0
9.996072557,629.0
10.009202840,640.0
10.022333122,639.0
10.035463405,633.0
10.048593688,621.0
10.061723970,646.0
10.074854253,663.0
10.087984536,613.0
10.101114819,627.0
10.114245101,630.0
10.127375384,646.0
10.140505667,623.0
10.153635949,624.0
10.166766232,646.0
10.179896515,639.0
10.193026797,597.0
10.206157080,584.0
10.219287363,629.0
10.232417645,634.0
10.245547928,613.0
10.258678211,654.0
10.271808493,599.0
10.284938776,599.0
10.298069059,594.0
10.311199341,608.0
10.324329624,587.0
10.337459907,620.0
10.350590189,637.0
10.363720472,654.0
10.376850755,634.0
10.389981037,604.0
10.403111320,645.0
10.416241603,608.0
10.429371885,624.0
10.442502168,565.0
10.455632451,577.0
10.468762733,589.0
10.481893016,607.0
10.495023299,553.0
10.508153581,584.0
10.521283864,598.0
10.534414147,610.0
10.547544430,594.0
10.560674712,611.0
10.573804995,554.0
10.586935278,603.0
10.600065560,629.0
10.613195843,611.0
10.626326126,569.0
10.639456408,606.0
10.652586691,583.0
10.665716974,624.0
10.678847256,651.0
10.691977539,591.0
10.705107822,558.0
10.718238104,617.0
10.731368387,601.0
10.744498670,623.0
10.757628952,669.0
10.770759235,647.0
10.783889518,626.0
10.797019800,567.0
10.810150083,571.0
10.823280366,591.0
10.836410648,610.0
10.849540931,578.0
10.862671214,582.0
10.875801496,603.0
10.888931779,596.0
10.902062062,587.0
10.915192344,570.0
10.928322627,632.0
10.941452910,591.0
10.954583192,641.0
10.967713475,625.0
10.980843758,579.0
10.993974041,570.0
11.007104323,585.0
11.020234606,577.0
11.033364889,583.0
11.046495171,621.0
11.059625454,632.0
11.072755737,615.0
11.085886019,574.0
11.099016302,559.0
11.112146585,613.0
11.125276867,600.0
11.138407150,607.0
11.151537433,571.0
11.164667715,545.0
11.177797998,618.0
11.190928281,554.0
11.204058563,630.0
11.217188846,572.0
11.230319129,615.0
11.243449411,545.0
11.256579694,616.0
11.269709977,595.0
11.282840259,574.0
11.295970542,627.0
11.309100825,599.0
11.322231107,575.0
11.335361390,565.0
11.348491673,557.0
11.361621955,558.0
11.374752238,626.0
11.387882521,662.0
11.401012803,642.0
11.414143086,595.0
11.427273369,645.0
11.440403652,666.0
11.453533934,621.0
11.466664217,635.0
11.479794500,633.0
11.492924782,636.0
11.506055065,631.0
11.519185348,599.0
11.532315630,611.0
11.545445913,606.0
11.558576196,590.0
11.571706478,642.0
11.584836761,591.0
11.597967044,604.0
11.611097326,590.0
11.624227609,622.0
11.637357892,644.0
11.650488174,596.0
11.663618457,649.0
11.676748740,628.0
11.689879022,564.0
11.703009305,643.0
11.716139588,639.0
11.729269870,617.0
11.742400153,609.0
11.755530436,602.0
11.768660718,584.0
11.781791001,581.0
11.794921284,587.0
11.808051566,566.0
11.821181849,588.0
11.834312132,572.0
11.847442415,614.0
11.860572697,647.0
11.873702980,595.0
11.886833263,615.0
11.899963545,639.0
11.913093828,635.0
11.926224111,641.0
11.939354393,592.0
11.952484676,582.0
11.965614959,618.0
11.978745241,613.0
11.991875524,585.0
12.005005807,592.0
12.018136089,621.0
12.031266372,596.0
12.044396655,633.0
12.057526937,630.0
12.070657220,612.0
12.083787503,575.0
12.096917785,609.0
12.110048068,585.0
12.123178351,618.0
12.136308633,597.0
12.149438916,593.0
12.162569199,550.0
12.175699481,617.0
12.188829764,629.0
12.201960047,611.0
12.215090329,597.0
12.228220612,580.0
12.241350895,640.0
12.254481177,573.0
12.267611460,607.0
12.280741743,628.0
12.293872026,644.0
12.307002308,652.0
12.320132591,614.0
12.333262874,586.0
12.346393156,624.0
12.359523439,600.0
12.372653722,568.0
12.385784004,568.0
12.398914287,585.0
12.412044570,591.0
12.425174852,594.0
12.438305135,630.0
12.451435418,578.0
12.464565700,567.0
12.477695983,620.0
12.490826266,580.0
12.503956548,555.0
12.517086831,590.0
12.530217114,577.0
12.543347396,594.0
12.556477679,620.0
12.569607962,648.0
12.582738244,589.0
12.595868527,614.0
12.608998810,635.0
12.622129092,639.0
12.635259375,631.0
12.648389658,600.0
12.661519940,594.0
12.674650223,600.0
12.687780506,545.0
12.700910788,584.0
12.714041071,569.0
12.727171354,586.0
12.740301637,588.0
12.753431919,545.0
12.766562202,597.0
12.779692485,557.0
12.792822767,560.0
12.805953050,577.0
12.819083333,566.0
12.832213615,599.0
12.845343898,605.0
12.858474181,564.0
12.871604463,573.0
12.884734746,561.0
12.897865029,600.0
12.910995311,551.0
12.924125594,545.0
12.937255877,580.0
12.950386159,579.0
12.963516442,557.0
12.976646725,582.0
12.989777007,542.0
13.002907290,614.0
13.016037573,582.0
13.029167855,568.0
13.042298138,614.0
13.055428421,638.0
13.068558703,601.0
13.081688986,620.0
13.094819269,625.0
13.107949551,602.0
13.121079834,590.0
13.134210117,557.0
13.147340399,595.0
13.160470682,591.0
13.173600965,588.0
13.186731248,587.0
13.199861530,600.0
13.212991813,591.0
13.226122096,598.0
13.239252378,582.0
13.252382661,612.0
13.265512944,598.0
13.278643226,622.0
13.291773509,553.0
13.304903792,626.0
13.318034074,548.0
13.331164357,550.0
13.344294640,630.0
13.357424922,597.0
13.370555205,585.0
13.383685488,594.0
13.396815770,638.0
13.409946053,624.0
13.423076336,627.0
13.436206618,629.0
13.449336901,591.0
13.462467184,657.0
13.475597466,607.0
13.488727749,659.0
13.501858032,632.0
13.514988314,722.0
13.528118597,701.0
13.541248880,706.0
13.554379162,728.0
13.567509445,693.0
13.580639728,757.0
13.593770010,778.0
13.606900293,691.0
13.620030576,735.0
13.633160859,819.0
13.646291141,871.0
13.659421424,883.0
13.672551707,937.0
13.685681989,918.0
13.698812272,1013.0
13.711942555,955.0
13.725072837,1006.0
13.738203120,1037.0
13.751333403,1139.0
13.764463685,1219.0
13.777593968,1293.0
13.790724251,1337.0
13.803854533,1374.0
13.816984816,1581.0
13.830115099,1734.0
13.843245381,1838.0
13.856375664,2081.0
13.869505947,2344.0
13.882636229,2502.0
13.895766512,2933.0
13.908896795,3123.0
13.922027077,3751.0
13.935157360,4272.0
13.948287643,5251.0
13.961417925,6304.0
13.974548208,7559.0
13.987678491,8856.0
14.000808773,9858.0
14.013939056,9779.0
14.027069339,8656.0
14.040199621,7000.0
14.053329904,5271.0
14.066460187,3665.0
14.079590470,2351.0
14.092720752,1652.0
14.105851035,1309.0
14.118981318,1186.0
14.132111600,1034.0
14.145241883,929.0
14.158372166,904.0
14.171502448,890.0
14.184632731,895.0
14.197763014,796.0
14.210893296,717.0
14.224023579,727.0
14.237153862,781.0
14.250284144,714.0
14.263414427,663.0
14.276544710,627.0
14.289674992,705.0
14.302805275,709.0
14.315935558,658.0
14.329065840,680.0
14.342196123,655.0
14.355326406,640.0
14.368456688,637.0
14.381586971,609.0
14.394717254,666.0
14.407847536,636.0
14.420977819,619.0
14.434108102,653.0
14.447238384,597.0
14.460368667,611.0
14.473498950,598.0
14.486629232,624.0
14.499759515,571.0
14.512889798,619.0
14.526020081,574.0
14.539150363,623.0
14.552280646,573.0
14.565410929,583.0
14.578541211,567.0
14.591671494,546.0
14.604801777,588.0
14.617932059,583.0
14.631062342,595.0
14.644192625,546.0
14.657322907,576.0
14.670453190,613.0
14.683583473,611.0
14.696713755,562.0
14.709844038,573.0
14.722974321,613.0
14.736104603,621.0
14.749234886,589.0
14.762365169,544.0
14.775495451,594.0
14.788625734,648.0
14.801756017,570.0
14.814886299,533.0
14.828016582,579.0
14.841146865,587.0
14.854277147,546.0
14.867407430,578.0
14.880537713,535.0
14.893667995,587.0
14.906798278,571.0
14.919928561,585.0
14.933058844,512.0
14.946189126,575.0
14.959319409,614.0
14.972449692,610.0
14.985579974,554.0
14.998710257,609.0
15.011840540,548.0
15.024970822,550.0
15.038101105,565.0
15.051231388,548.0
15.064361670,560.0
15.077491953,565.0
15.090622236,638.0
15.103752518,604.0
15.116882801,583.0
15.130013084,570.0
15.143143366,572.0
15.156273649,592.0
15.169403932,576.0
15.182534214,577.0
15.195664497,560.0
15.208794780,552.0
15.221925062,558.0
15.235055345,583.0
15.248185628,660.0
15.261315910,552.0
15.274446193,567.0
15.287576476,544.0
15.300706758,554.0
15.313837041,546.0
15.326967324,580.0
15.340097606,594.0
15.353227889,579.0
15.366358172,583.0
15.379488455,533.0
15.392618737,569.0
15.405749020,581.0
15.418879303,529.0
15.432009585,537.0
15.445139868,545.0
15.458270151,548.0
15.471400433,562.0
15.484530716,540.0
15.497660999,518.0
15.510791281,551.0
15.523921564,535.0
15.537051847,537.0
15.550182129,586.0
15.563312412,563.0
15.576442695,583.0
15.589572977,555.0
15.602703260,562.0
15.615833543,528.0
15.628963825,511.0
15.642094108,533.0
15.655224391,520.0
15.668354673,563.0
15.681484956,574.0
15.694615239,510.0
15.707745521,528.0
15.720875804,504.0
15.734006087,544.0
15.747136369,536.0
15.760266652,563.0
15.773396935,560.0
15.786527217,521.0
15.799657500,511.0
15.812787783,542.0
15.825918066,572.0
15.839048348,533.0
15.852178631,494.0
15.865308914,529.0
15.878439196,554.0
15.891569479,542.0
15.904699762,532.0
15.917830044,483.0
15.930960327,561.0
15.944090610,563.0
15.957220892,571.0
15.970351175,518.0
15.983481458,515.0
15.996611740,507.0
16.009742023,513.0
16.022872306,567.0
16.036002588,533.0
16.049132871,533.0
16.062263154,563.0
16.075393436,525.0
16.088523719,566.0
16.101654002,528.0
16.114784284,527.0
16.127914567,585.0
16.141044850,585.0
16.154175132,567.0
16.167305415,535.0
16.180435698,507.0
16.193565980,555.0
16.206696263,544.0
16.219826546,527.0
16.232956828,522.0
16.246087111,509.0
16.259217394,527.0
16.272347677,534.0
16.285477959,508.0
16.298608242,509.0
16.311738525,530.0
16.324868807,503.0
16.337999090,564.0
16.351129373,542.0
16.364259655,563.0
16.377389938,512.0
16.390520221,524.0
16.403650503,545.0
16.416780786,573.0
16.429911069,516.0
16.443041351,554.0
16.456171634,529.0
16.469301917,520.0
16.482432199,557.0
16.495562482,535.0
16.508692765,542.0
16.521823047,481.0
16.534953330,544.0
16.548083613,536.0
16.561213895,507.0
16.574344178,496.0
16.587474461,534.0
16.600604743,548.0
16.613735026,542.0
16.626865309,538.0
16.639995591,518.0
16.653125874,491.0
16.666256157,502.0
16.679386439,514.0
16.692516722,505.0
16.705647005,512.0
16.718777288,537.0
16.731907570,522.0
16.745037853,517.0
16.758168136,520.0
16.771298418,511.0
16.784428701,525.0
16.797558984,538.0
16.810689266,491.0
16.823819549,576.0
16.836949832,534.0
16.850080114,543.0
16.863210397,494.0
16.876340680,535.0
16.889470962,537.0
16.902601245,509.0
16.915731528,553.0
16.928861810,540.0
16.941992093,505.0
16.955122376,485.0
16.968252658,546.0
16.981382941,539.0
16.994513224,478.0
17.007643506,476.0
17.020773789,500.0
17.033904072,492.0
17.047034354,547.0
17.060164637,521.0
17.073294920,496.0
17.086425202,530.0
17.099555485,532.0
17.112685768,515.0
17.125816050,516.0
17.138946333,487.0
17.152076616,482.0
17.165206899,489.0
17.178337181,493.0
17.191467464,523.0
17.204597747,507.0
17.217728029,515.0
17.230858312,492.0
17.243988595,497.0
17.257118877,520.0
17.270249160,476.0
17.283379443,519.0
17.296509725,541.0
17.309640008,509.0
17.322770291,512.0
17.335900573,549.0
17.349030856,495.0
17.362161139,498.0
17.375291421,491.0
17.388421704,487.0
17.401551987,482.0
17.414682269,523.0
17.427812552,542.0
17.440942835,478.0
17.454073117,514.0
17.467203400,481.0
17.480333683,448.0
17.493463965,515.0
17.506594248,537.0
17.519724531,546.0
17.532854813,472.0
17.545985096,487.0
17.559115379,495.0
17.572245661,493.0
17.585375944,537.0
17.598506227,541.0
17.611636510,465.0
17.624766792,517.0
17.637897075,502.0
17.651027358,506.0
17.664157640,527.0
17.677287923,476.0
17.690418206,467.0
17.703548488,466.0
17.716678771,489.0
17.729809054,520.0
17.742939336,505.0
17.756069619,514.0
17.769199902,489.0
17.782330184,469.0
17.795460467,496.0
17.808590750,506.0
17.821721032,479.0
17.834851315,450.0
17.847981598,492.0
17.861111880,474.0
17.874242163,566.0
17.887372446,496.0
17.900502728,519.0
17.913633011,514.0
17.926763294,520.0
17.939893576,527.0
17.953023859,485.0
17.966154142,500.0
17.979284424,521.0
17.992414707,467.0
18.005544990,476.0
18.018675273,503.0
18.031805555,476.0
18.044935838,438.0
18.058066121,467.0
18.071196403,488.0
18.084326686,507.0
18.097456969,466.0
18.110587251,468.0
18.123717534,479.0
18.136847817,466.0
18.149978099,486.0
18.163108382,467.0
18.176238665,455.0
18.189368947,503.0
18.202499230,471.0
18.215629513,508.0
18.228759795,483.0
18.241890078,491.0
18.255020361,473.0
18.268150643,447.0
18.281280926,482.0
18.294411209,500.0
18.307541491,514.0
18.320671774,451.0
18.333802057,467.0
18.346932339,475.0
18.360062622,481.0
18.373192905,505.0
18.386323187,489.0
18.399453470,461.0
18.412583753,511.0
18.425714035,509.0
18.438844318,442.0
18.451974601,492.0
18.465104884,488.0
18.478235166,450.0
18.491365449,458.0
18.504495732,489.0
18.517626014,484.0
18.530756297,481.0
18.543886580,493.0
18.557016862,459.0
18.570147145,453.0
18.583277428,447.0
18.596407710,513.0
18.609537993,509.0
18.622668276,493.0
18.635798558,479.0
18.648928841,508.0
18.662059124,473.0
18.675189406,523.0
18.688319689,486.0
18.701449972,524.0
18.714580254,480.0
18.727710537,497.0
18.740840820,499.0
18.753971102,482.0
18.767101385,479.0
18.780231668,479.0
18.793361950,477.0
18.806492233,443.0
18.819622516,444.0
18.832752798,495.0
18.845883081,444.0
18.859013364,462.0
18.872143646,488.0
18.885273929,472.0
18.898404212,426.0
18.911534495,475.0
18.924664777,463.0
18.937795060,418.0
18.950925343,477.0
18.964055625,473.0
18.977185908,518.0
18.990316191,489.0
19.003446473,515.0
19.016576756,443.0
19.029707039,480.0
19.042837321,441.0
19.055967604,422.0
19.069097887,535.0
19.082228169,496.0
19.095358452,485.0
19.108488735,469.0
19.121619017,470.0
19.134749300,459.0
19.147879583,464.0
19.161009865,493.0
19.174140148,450.0
19.187270431,494.0
19.200400713,432.0
19.213530996,453.0
19.226661279,497.0
19.239791561,459.0
19.252921844,479.0
19.266052127,484.0
19.279182409,455.0
19.292312692,443.0
19.305442975,481.0
19.318573257,472.0
19.331703540,449.0
19.344833823,456.0
19.357964106,481.0
19.371094388,465.0
19.384224671,467.0
19.397354954,459.0
19.410485236,453.0
19.423615519,416.0
19.436745802,448.0
19.449876084,470.0
19.463006367,483.0
19.476136650,470.0
19.489266932,501.0
19.502397215,466.0
19.515527498,467.0
19.528657780,478.0
19.541788063,475.0
19.554918346,491.0
19.568048628,468.0
19.581178911,458.0
19.594309194,461.0
19.607439476,477.0
19.620569759,463.0
19.633700042,458.0
19.646830324,490.0
19.659960607,527.0
19.673090890,524.0
19.686221172,523.0
19.699351455,559.0
19.712481738,508.0
19.725612020,543.0
19.738742303,606.0
19.751872586,545.0
19.765002868,624.0
19.778133151,674.0
19.791263434,677.0
19.804393717,679.0
19.817523999,783.0
19.830654282,866.0
19.843784565,885.0
19.856914847,902.0
19.870045130,946.0
19.883175413,869.0
19.896305695,834.0
19.909435978,766.0
19.922566261,737.0
19.935696543,572.0
19.948826826,553.0
19.961957109,535.0
19.975087391,518.0
19.988217674,454.0
20.001347957,502.0
20.014478239,467.0
20.027608522,466.0
20.040738805,441.0
20.053869087,472.0
20.066999370,440.0
20.080129653,437.0
20.093259935,427.0
20.106390218,483.0
20.119520501,542.0
20.132650783,455.0
20.145781066,469.0
20.158911349,461.0
20.172041631,495.0
20.185171914,442.0
20.198302197,449.0
20.211432479,433.0
20.224562762,489.0
20.237693045,461.0
20.250823328,468.0
20.263953610,480.0
20.277083893,446.0
20.290214176,460.0
20.303344458,459.0
20.316474741,480.0
20.329605024,457.0
20.342735306,484.0
20.355865589,404.0
20.368995872,465.0
20.382126154,455.0
20.395256437,441.0
20.408386720,416.0
20.421517002,436.0
20.434647285,462.0
20.447777568,470.0
20.460907850,490.0
20.474038133,459.0
20.487168416,456.0
20.500298698,482.0
20.513428981,503.0
20.526559264,458.0
20.539689546,447.0
20.552819829,475.0
20.565950112,468.0
20.579080394,428.0
20.592210677,446.0
20.605340960,442.0
20.618471242,461.0
20.631601525,451.0
20.644731808,467.0
20.657862090,469.0
20.670992373,463.0
20.684122656,444.0
20.697252939,411.0
20.710383221,449.0
20.723513504,510.0
20.736643787,478.0
20.749774069,434.0
20.762904352,416.0
20.776034635,442.0
20.789164917,500.0
20.802295200,467.0
20.815425483,453.0
20.828555765,432.0
20.841686048,478.0
20.854816331,432.0
20.867946613,441.0
20.881076896,469.0
20.894207179,494.0
20.907337461,454.0
20.920467744,466.0
20.933598027,439.0
20.946728309,429.0
20.959858592,460.0
20.972988875,443.0
20.986119157,480.0
20.999249440,462.0
21.012379723,460.0
21.025510005,445.0
21.038640288,441.0
21.051770571,491.0
21.064900853,411.0
21.078031136,439.0
21.091161419,424.0
21.104291702,423.0
21.117421984,453.0
21.130552267,448.0
21.143682550,453.0
21.156812832,450.0
21.169943115,438.0
21.183073398,436.0
21.196203680,474.0
21.209333963,438.0
21.222464246,439.0
21.235594528,478.0
21.248724811,475.0
21.261855094,481.0
21.274985376,456.0
21.288115659,420.0
21.301245942,445.0
21.314376224,495.0
21.327506507,483.0
21.340636790,506.0
21.353767072,420.0
21.366897355,437.0
21.380027638,497.0
21.393157920,418.0
21.406288203,438.0
21.419418486,448.0
21.432548768,433.0
21.445679051,427.0
21.458809334,485.0
21.471939616,425.0
21.485069899,458.0
21.498200182,415.0
21.511330464,448.0
21.524460747,423.0
21.537591030,470.0
21.550721313,420.0
21.563851595,448.0
21.576981878,446.0
21.590112161,460.0
21.603242443,407.0
21.616372726,426.0
21.629503009,478.0
21.642633291,505.0
21.655763574,444.0
21.668893857,458.0
21.682024139,489.0
21.695154422,455.0
21.708284705,430.0
21.721414987,421.0
21.734545270,450.0
21.747675553,448.0
21.760805835,456.0
21.773936118,450.0
21.787066401,501.0
21.800196683,476.0
21.813326966,463.0
21.826457249,466.0
21.839587531,444.0
21.852717814,431.0
21.865848097,461.0
21.878978379,482.0
21.892108662,435.0
21.905238945,457.0
21.918369227,452.0
21.931499510,462.0
21.944629793,483.0
21.957760075,444.0
21.970890358,441.0
21.984020641,430.0
21.997150924,441.0
22.010281206,431.0
22.023411489,439.0
22.036541772,439.0
22.049672054,470.0
22.062802337,448.0
22.075932620,451.0
22.089062902,438.0
22.102193185,404.0
22.115323468,437.0
22.128453750,430.0
22.141584033,444.0
22.154714316,495.0
22.167844598,494.0
22.180974881,439.0
22.194105164,422.0
22.207235446,408.0
22.220365729,451.0
22.233496012,458.0
22.246626294,498.0
22.259756577,486.0
22.272886860,417.0
22.286017142,479.0
22.299147425,463.0
22.312277708,453.0
22.325407990,416.0
22.338538273,413.0
22.351668556,489.0
22.364798838,423.0
22.377929121,460.0
22.391059404,440.0
22.404189686,475.0
22.417319969,446.0
22.430450252,443.0
22.443580535,440.0
